review_id,order_id,customer_id,rating,review_text,review_date
r476,3626,66397,2,Program hope determine shake your.,2023-05-01
r477,94112,98437,5,Property while open church any.,2023-05-06
r478,95317,63792,4,Remain involve painting contain.,2024-07-29
r479,23267,5884,4,Serve deep eat make side east.,2021-12-17
r480,48785,55972,5,Listen professor government discuss effect.,2025-01-19
r481,33745,96150,3,You step no keep believe sell.,2024-05-05
r482,46759,75302,4,Newspaper future page beautiful.,2020-12-19
r483,53648,74380,5,,2023-08-11
r484,22068,44428,5,Too series beyond appear.,2022-11-28
r485,65732,56017,4,Parent on front campaign account move.,2021-06-02
r486,43361,52550,3,Ever morning some unit.,2022-04-11
r487,45841,77137,4,,2023-05-02
r488,74090,24647,4,,2025-07-29
r489,45844,45496,3,Food step show receive lead.,2023-07-24
r490,41186,20063,5,Enough standard first room wear expect.,2021-12-13
r491,7542,60466,5,Low issue before.,2021-02-28
r492,23558,27642,4,Design business hair.,2023-08-15
r493,51632,62810,5,Fear network arm personal.,2021-02-10
r494,86277,74128,3,Recently scene point these yet despite.,2024-06-08
r495,69950,58822,3,Most thousand place draw story.,2022-10-15
r496,16490,48001,3,Few animal theory benefit.,2025-02-11
r497,54692,51602,1,,2024-02-22
r498,9224,9553,3,Lead get tend few available treatment concern.,2023-03-08
r499,6785,64029,4,Discussion education catch quality toward.,2021-08-01
r500,17236,1460,4,Others follow thing.,2022-10-29
r501,29854,70411,5,Century thus west statement.,2024-05-11
r502,81518,75009,4,Increase enter real onto study executive.,2023-08-07
r503,4256,28407,5,Without throw exist late scene.,2022-07-27
r504,42682,60690,5,Matter charge particularly heart yet candidate.,2024-09-06
r505,52250,25005,4,Me main social network something night speech.,2023-03-04
r506,71079,8326,5,Young building case state performance drug around under.,2022-09-23
r507,96360,36986,4,Base pay but million administration already.,2024-09-21
r508,53610,29096,2,Play between way land.,2023-06-21
r509,66669,54387,5,Safe lay rule where fund not.,2024-08-20
r510,38273,19131,5,Art organization south quality high respond friend.,2022-08-14
r511,21425,79565,4,Social care phone current lawyer.,2021-10-23
r512,81040,61135,3,,2022-12-25
r513,2519,91983,3,Well organization size director partner.,2021-03-18
r514,32312,3436,1,Modern rock put significant remember what own direction.,2025-03-08
r515,86627,85552,2,Finish ability great in condition talk.,2025-09-01
r516,45500,36182,5,Anything author as property arrive audience animal.,2023-07-12
r517,51235,17105,5,Break plant turn.,2022-02-09
r518,54024,59384,4,Generation both floor audience hand particular reflect.,2023-04-07
r519,79129,23586,2,Simply product appear return door.,2025-02-15
r520,1887,41018,5,Power never play production else reach loss.,2023-12-20
r521,41761,76589,5,Price reduce keep executive image adult.,2022-07-28
r522,18495,83120,3,Soon economy cost fast hotel fill appear.,2023-07-04
r523,4007,45996,5,Effect four focus citizen miss deal reason.,2021-05-30
r524,20210,10712,5,Along past style form executive person into.,2025-07-05
r525,67945,65928,3,Note vote easy improve each center simply.,2024-08-02
r526,50614,12372,1,Ball then court culture.,2023-11-27
r527,38389,29608,5,,2025-06-09
r528,18967,12338,4,Watch current lay support care.,2025-09-07
r529,16835,57054,5,Professor for stage collection discover past arrive.,2022-08-03
r530,300,75992,5,Source nor public.,2023-05-29
r531,90680,49370,1,Radio behavior former respond radio poor.,2024-08-13
r532,82832,96173,4,Again expert a heavy the official.,2024-01-20
r533,2866,56810,3,Meeting style however executive there return gas.,2020-10-25
r534,56884,80372,3,Party six each far Congress exactly.,2022-11-23
r535,58088,69184,5,Happy hot teacher.,2025-09-27
r536,55564,8536,5,Anyone late able open feel.,2021-07-10
r537,31806,2142,5,From seem popular everyone himself indicate.,2025-07-19
r538,55443,60969,4,Draw president improve.,2021-05-28
r539,95693,10566,5,Religious bar he.,2025-03-14
r540,72089,7345,1,,2021-01-21
r541,72696,85492,4,Game success because attorney artist.,2023-05-03
r542,99889,8818,5,Sort speak million large.,2022-12-27
r543,53759,50624,5,Structure half sure information coach system nature.,2021-02-10
r544,85506,63621,4,Technology Mrs at organization fight strong rock.,2021-01-08
r545,24423,93916,3,Phone tree sing national avoid fast almost.,2025-10-04
r546,27830,17952,5,Issue score reduce table art difficult.,2021-02-21
r547,28934,40907,2,Old relate book note under soon from.,2025-10-15
r548,26555,41321,4,Nation live space whose kind.,2023-06-11
r549,23985,44697,2,Herself manager mouth certainly mission drop drive.,2021-08-10
r550,61350,63647,5,,2022-10-31
r551,81589,24782,4,Class least before parent technology pick.,2022-09-14
r552,88559,85734,2,Concern pattern tend second.,2022-04-25
r553,57240,42720,3,Size identify call day.,2024-02-20
r554,97384,54403,4,Color east add within.,2023-06-14
r555,41194,55302,4,Now watch stand key statement into do me.,2020-11-27
r556,8898,27689,5,Almost effect discussion give program.,2025-06-23
r557,86019,52567,2,Focus agree work ago.,2021-06-04
r558,67989,94515,5,Thus during where similar pattern.,2023-08-07
r559,30065,20778,5,Significant capital perform at answer.,2025-05-22
r560,79279,804,3,Poor respond somebody father.,2022-07-18
r561,69970,62359,5,Left that treat nothing leader camera opportunity.,2023-01-01
r562,87949,7549,5,Worry candidate clearly several.,2024-04-11
r563,16991,53081,5,Those care interest.,2024-02-03
r564,78355,36740,5,Detail although act city check necessary.,2022-06-04
r565,25723,23446,5,West fire medical address understand father.,2022-08-31
r566,68298,43103,5,Which character factor create ability.,2021-07-22
r567,92208,75513,3,Next reality natural citizen carry month.,2021-09-16
r568,34964,49940,4,Land music care better move later purpose.,2023-09-06
r569,71783,92436,3,Girl state less guy wife who.,2021-08-09
r570,96383,28164,4,Management design same floor suggest challenge along.,2024-12-21
r571,26053,79198,5,Six wear choice bar sing attention.,2020-12-08
r572,48612,64550,4,Real old prevent coach much quite.,2024-03-04
r573,14231,75035,2,Teacher drive ask.,2023-12-29
r574,51508,49849,4,Reveal industry wear mouth.,2023-10-12
r575,90229,83840,4,Report final into suffer.,2023-07-04
r576,87434,93896,5,Half discussion cultural plant school.,2021-12-13
r577,19792,58094,5,Resource within avoid call safe.,2024-11-20
r578,28237,41352,4,Machine coach each society world accept.,2024-07-19
r579,99366,90319,5,Guy lot war effort while government once.,2022-12-02
r580,37855,90326,5,Fund evidence whatever southern.,2023-12-20
r581,56332,36016,4,Within option protect natural subject mission put senior.,2022-08-24
r582,41449,23196,5,Ability too blood life before many heavy.,2022-12-03
r583,14050,91111,5,Adult place subject open.,2023-02-25
r584,26312,51278,5,Coach if control build firm.,2024-12-19
r585,38376,73689,4,Ready firm writer minute.,2020-12-12
r586,3310,21246,3,Stuff last foot value.,2021-10-16
r587,10572,65324,4,Near interview foot serious cover.,2023-10-13
r588,57882,56628,3,Imagine evidence also near.,2022-11-23
r589,1378,94186,4,Leader team peace site I.,2024-12-10
r590,58722,22799,5,Get available actually your.,2022-06-03
r591,20757,70096,5,Church word determine friend democratic coach government.,2023-05-04
r592,52049,41026,4,Shoulder week cause TV.,2021-05-09
r593,30015,86338,3,At chair bar heart character least stop concern.,2023-01-06
r594,48231,12391,4,If crime like coach writer.,2024-08-17
r595,19542,57353,4,Law interesting project color country charge.,2021-10-27
r596,31720,80381,4,Near evidence remain today image author.,2022-04-11
r597,26206,92219,3,Set follow population step official general particularly example.,2023-04-15
r598,72312,38316,5,Event stage serious enough big.,2024-10-29
r599,41367,46345,4,Artist pattern drop group here.,2023-09-13
r600,62616,204,4,Various three chance shake election successful.,2022-09-16
r601,64086,40386,2,Decision kid brother story.,2022-05-23
r602,39058,48781,3,Firm case list across wait forward event.,2022-01-12
r603,12799,76274,5,Make lay risk last star.,2025-10-03
r604,22601,29563,2,There up side account.,2022-07-31
r605,27148,12716,5,Local fall concern open teach as purpose.,2022-02-22
r606,1972,9679,4,Pattern list allow suffer over suggest.,2024-07-26
r607,36340,161,5,End laugh long treat.,2025-09-26
r608,45552,69301,5,High success friend star ball.,2021-07-04
r609,43761,27752,4,Partner will ever parent.,2023-07-20
r610,84895,2791,4,Modern economy theory rule.,2021-06-28
r611,21222,49581,3,Economy join paper material past image conference.,2022-09-03
r612,71740,2627,3,Establish night whom.,2022-03-05
r613,49074,4734,4,Worry issue show law hundred campaign foreign.,2021-01-30
r614,17927,8854,4,Policy list power expert close himself.,2022-12-14
r615,17467,69450,5,Challenge subject service child nation commercial.,2023-08-03
r616,93143,51040,4,Team beyond mention serious card participant network.,2022-05-17
r617,97394,6570,4,Wide future reason seven common carry challenge Mrs.,2023-10-24
r618,96357,18302,5,White by plan Democrat traditional man.,2023-06-20
r619,74831,32988,2,Part interesting there.,2025-03-25
r620,65753,94194,3,Performance his right check data.,2021-11-08
r621,7360,9712,1,Western media everybody business wind.,2024-11-29
r622,67884,78332,5,What heart fine perhaps.,2022-01-03
r623,2998,31653,5,Morning against because.,2021-01-05
r624,80471,25511,5,Beautiful level lot brother training.,2023-05-30
r625,39273,64422,5,Approach message board.,2023-10-10
r626,34554,94586,4,Government rate human miss new drop worker.,2022-02-21
r627,53835,47427,2,For pressure nothing daughter.,2024-01-05
r628,53022,38533,4,Simple choose his despite partner necessary financial sense.,2021-06-11
r629,98459,94062,3,Picture success firm feel strong.,2021-08-10
r630,58313,67593,2,Tax middle item benefit south.,2022-02-05
r631,74008,85501,4,Its although down million break.,2023-10-17
r632,34513,82520,4,Agency character lawyer fire sit cause.,2022-09-01
r633,26083,13712,5,,2021-12-23
r634,82734,90692,2,Defense wall individual do value sometimes.,2022-08-10
r635,7234,12217,3,,2025-06-13
r636,25392,95720,2,Wall action something charge.,2022-05-27
r637,82202,40524,3,Issue accept world city offer somebody.,2023-04-23
r638,14570,95186,4,My instead ok special.,2024-05-01
r639,62284,63453,5,Very seven word.,2025-02-26
r640,69530,13794,5,Already pick so its.,2022-06-21
r641,9082,8940,5,Often consider people.,2023-07-15
r642,55370,82311,3,Sit brother to magazine thus education recently.,2023-03-11
r643,65894,846,4,Nice tonight claim skill suggest.,2024-12-01
r644,33674,37016,4,So central none unit which do use spend.,2025-12-04
r645,4755,50116,5,Perform analysis case so tell level.,2025-05-03
r646,32829,53057,5,Education whatever give other treat thought firm.,2022-12-04
r647,38672,57940,5,Certain simply life claim bit true feeling concern.,2023-03-31
r648,27608,35909,5,Several else someone end.,2021-04-25
r649,28308,99981,5,Commercial interest class two.,2023-09-26
r650,4854,15169,4,Bar certainly least forget way three.,2023-06-22
r651,75747,35725,4,Trial executive step action.,2021-11-28
r652,84488,25764,3,Ago nothing option bag plan.,2025-06-20
r653,76601,77591,5,Military something voice as dark analysis score.,2022-04-20
r654,58675,52282,4,Television soon their question entire.,2023-06-19
r655,14342,98221,5,Begin example parent with car bill rock.,2024-07-09
r656,62655,4989,4,Everything analysis remember expect Republican about.,2023-10-03
r657,8238,67778,3,Democratic movement various memory may deep professional.,2021-01-25
r658,84848,73038,5,Involve wait stuff cup society.,2021-12-28
r659,61313,26649,4,Subject so three similar direction.,2022-10-20
r660,45948,6501,5,Issue his test similar science old return.,2021-08-02
r661,7593,38214,5,Offer not investment top.,2025-07-12
r662,2786,95780,5,Other home range group medical study.,2023-03-29
r663,87682,95633,4,Those away memory those.,2024-07-25
r664,66397,85981,5,Word interesting majority operation challenge.,2025-02-16
r665,91828,76617,4,Science structure often finally.,2025-01-14
r666,4799,84359,5,Hear soon program.,2025-03-29
r667,59834,52601,5,Space television social agent.,2024-02-25
r668,53865,43333,4,This natural stage education.,2022-12-05
r669,98495,58223,3,To above office address seem activity.,2022-07-04
r670,73994,87562,4,Before center author director prove wonder focus.,2021-12-10
r671,69225,57969,4,Them option official itself.,2025-08-26
r672,38415,40483,3,Manager poor century also down.,2024-02-16
r673,70031,66516,4,Less southern question hit certainly course.,2023-01-13
r674,69933,12312,5,Congress care month no form.,2023-11-19
r675,14177,79207,4,Window position in now can site grow way.,2024-05-21
r676,14728,43735,4,Material staff American matter star cut.,2022-10-09
r677,68714,79892,5,Detail keep glass.,2023-09-23
r678,51036,46858,5,Ever these similar because.,2022-09-08
r679,71497,33830,5,Movement prove purpose necessary action.,2022-12-30
r680,83333,80360,4,Cause including per poor front scene happen.,2021-09-01
r681,85078,82004,5,Think process herself born.,2023-09-24
r682,82663,25392,2,Billion media indicate huge.,2025-03-29
r683,81846,13650,5,Debate own move garden make.,2020-11-08
r684,68640,71021,5,Ground decision office worker well add.,2023-12-22
r685,12388,24034,3,Return report weight bar.,2022-09-08
r686,10743,73616,5,Member determine lay officer month activity.,2021-10-11
r687,60305,40363,4,Just election rise mouth.,2025-09-07
